FSA County,Program Year,Scenario,Records,Disbursement Amount,Minimum Payment Ratio,Maximum Payment Ratio,Minimum Additional Disbursement,Maximum Additional Disbursement
06017,2014,All Issues (Census),1,309280,1.3333333333333333,1.3333333333333333,103093.33,103093.33
06017,2015,Payment Months (Type 3),1,231513,1.6666666666666667,1.6666666666666667,154342,154342
06017,2015,All Issues (Census),1,231513,1.6666666666666667,1.6666666666666667,154342,154342
06017,2016,Payment Months (Type 3),1,201497,1.3333333333333333,1.3333333333333333,67165.67,67165.67
06017,2016,All Issues (Census),1,201497,1.3333333333333333,1.3333333333333333,67165.67,67165.67
06017,2021,Payment Months (Type 3),1,128982,1.6666666666666667,1.6666666666666667,85988,85988
06017,2021,All Issues (Census),1,128982,1.6666666666666667,1.6666666666666667,85988,85988
06017,2022,Payment Months (Type 3),1,174461,1.3333333333333333,1.3333333333333333,58153.67,58153.67
06017,2022,All Issues (Census),1,174461,1.3333333333333333,1.3333333333333333,58153.67,58153.67
06019,2014,Payment Months (Type 3),1,2591436,1.6666666666666667,1.6666666666666667,1727624,1727624
06019,2014,All Issues (Census),1,2591436,1.6666666666666667,1.6666666666666667,1727624,1727624
06019,2015,Payment Months (Type 3),1,1668179,1.6666666666666667,1.6666666666666667,1112119.33,1112119.33
06019,2015,All Issues (Census),1,1668179,1.6666666666666667,1.6666666666666667,1112119.33,1112119.33
06019,2016,Payment Months (Type 3),1,1259337,1.6666666666666667,1.6666666666666667,839558,839558
06019,2016,All Issues (Census),1,1259337,1.6666666666666667,1.6666666666666667,839558,839558
06019,2021,Payment Months (Type 3),1,1661283,1.6666666666666667,1.6666666666666667,1107522,1107522
06019,2021,All Issues (Census),1,1661283,1.6666666666666667,1.6666666666666667,1107522,1107522
06019,2022,Payment Months (Type 3),1,1542739,1.6666666666666667,1.6666666666666667,1028492.67,1028492.67
06019,2022,All Issues (Census),1,1542739,1.6666666666666667,1.6666666666666667,1028492.67,1028492.67
06021,2014,Payment Months (Type 3),1,2431347,1.3333333333333333,1.3333333333333333,810449,810449
06021,2014,All Issues (Census),1,2431347,1.3333333333333333,1.3333333333333333,810449,810449
06021,2015,Payment Months (Type 3),1,1449746,1.6666666666666667,1.6666666666666667,966497.33,966497.33
06021,2015,All Issues (Census),1,1449746,1.6666666666666667,1.6666666666666667,966497.33,966497.33
06021,2016,Payment Months (Type 3),1,1181857,1.3333333333333333,1.3333333333333333,393952.33,393952.33
06021,2016,All Issues (Census),1,1181857,1.3333333333333333,1.3333333333333333,393952.33,393952.33
06021,2021,Payment Months (Type 3),1,1059793,1.6666666666666667,1.6666666666666667,706528.67,706528.67
06021,2021,All Issues (Census),1,1059793,1.6666666666666667,1.6666666666666667,706528.67,706528.67
06021,2022,Payment Months (Type 3),1,1339732.66,1.3333333333333333,1.3333333333333333,446577.55,446577.55
06021,2022,All Issues (Census),1,1339732.66,1.3333333333333333,1.3333333333333333,446577.55,446577.55
06023,2009,Threshold (Type 2),2,492918.33,2,2,492918.33,492918.33
06023,2009,All Issues (Census),2,492918.33,2,2,492918.33,492918.33
06023,2014,Payment Months (Type 3),1,3437473,1.3333333333333333,1.3333333333333333,1145824.33,1145824.33
06023,2014,All Issues (Census),1,3437473,1.3333333333333333,1.3333333333333333,1145824.33,1145824.33
06023,2020,Payment Months (Type 3),1,1407534,1.3333333333333333,1.3333333333333333,469178,469178
06023,2020,All Issues (Census),1,1407534,1.3333333333333333,1.3333333333333333,469178,469178
06023,2022,Payment Months (Type 3),1,2049383,1.3333333333333333,1.3333333333333333,683127.67,683127.67
06023,2022,All Issues (Census),1,2049383,1.3333333333333333,1.3333333333333333,683127.67,683127.67
06025,2018,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
06025,2018,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
06025,2022,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
06025,2022,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
06025,2025,Payment Months (Type 3),1,,1.6666666666666667,1.6666666666666667,,
06025,2025,All Issues (Census),1,,1.6666666666666667,1.6666666666666667,,
06027,2014,Payment Months (Type 3),1,583099,1.6666666666666667,1.6666666666666667,388732.67,388732.67
06027,2014,All Issues (Census),1,583099,1.6666666666666667,1.6666666666666667,388732.67,388732.67
06027,2015,Payment Months (Type 3),1,484007,1.6666666666666667,1.6666666666666667,322671.33,322671.33
06027,2015,All Issues (Census),1,484007,1.6666666666666667,1.6666666666666667,322671.33,322671.33
06027,2016,Payment Months (Type 3),1,532043,1.6666666666666667,1.6666666666666667,354695.33,354695.33
06027,2016,All Issues (Census),1,532043,1.6666666666666667,1.6666666666666667,354695.33,354695.33
06027,2021,Payment Months (Type 3),1,528874,1.6666666666666667,1.6666666666666667,352582.67,352582.67
06027,2021,All Issues (Census),1,528874,1.6666666666666667,1.6666666666666667,352582.67,352582.67
06027,2022,Payment Months (Type 3),1,692880,1.6666666666666667,1.6666666666666667,461920,461920
06027,2022,All Issues (Census),1,692880,1.6666666666666667,1.6666666666666667,461920,461920
06027,2025,Payment Months (Type 3),1,,1.3333333333333333,1.3333333333333333,,
06027,2025,All Issues (Census),1,,1.3333333333333333,1.3333333333333333,,
06029,2014,Payment Months (Type 3),1,3967707,1.6666666666666667,1.6666666666666667,2645138,2645138
06029,2014,All Issues (Census),1,3967707,1.6666666666666667,1.6666666666666667,2645138,2645138
06029,2015,Payment Months (Type 3),1,2755703.28,1.6666666666666667,1.6666666666666667,1837135.52,1837135.52
06029,2015,All Issues (Census),1,2755703.28,1.6666666666666667,1.6666666666666667,1837135.52,1837135.52
06029,2016,Payment Months (Type 3),1,2559095,1.6666666666666667,1.6666666666666667,1706063.33,1706063.33
06029,2016,All Issues (Census),1,2559095,1.6666666666666667,1.6666666666666667,1706063.33,1706063.33
06029,2021,Payment Months (Type 3),1,2977943.06,1.6666666666666667,1.6666666666666667,1985295.37,1985295.37
06029,2021,All Issues (Census),1,2977943.06,1.6666666666666667,1.6666666666666667,1985295.37,1985295.37
06029,2022,Payment Months (Type 3),1,2285901,1.6666666666666667,1.6666666666666667,1523934,1523934
06029,2022,All Issues (Census),1,2285901,1.6666666666666667,1.6666666666666667,1523934,1523934
06031,2014,Payment Months (Type 3),1,466225,1.6666666666666667,1.6666666666666667,310816.67,310816.67
06031,2014,All Issues (Census),1,466225,1.6666666666666667,1.6666666666666667,310816.67,310816.67
06031,2015,Payment Months (Type 3),1,346891,1.6666666666666667,1.6666666666666667,231260.67,231260.67
06031,2015,All Issues (Census),1,346891,1.6666666666666667,1.6666666666666667,231260.67,231260.67
06031,2016,Payment Months (Type 3),1,286335,1.6666666666666667,1.6666666666666667,190890,190890
06031,2016,All Issues (Census),1,286335,1.6666666666666667,1.6666666666666667,190890,190890
06031,2021,Payment Months (Type 3),1,275906,1.3333333333333333,1.3333333333333333,91968.67,91968.67
06031,2021,All Issues (Census),1,275906,1.3333333333333333,1.3333333333333333,91968.67,91968.67
06031,2022,Payment Months (Type 3),1,377998,1.6666666666666667,1.6666666666666667,251998.67,251998.67
06031,2022,All Issues (Census),1,377998,1.6666666666666667,1.6666666666666667,251998.67,251998.67
06033,2014,Payment Months (Type 3),1,282862,1.3333333333333333,1.3333333333333333,94287.33,94287.33
06033,2014,All Issues (Census),1,282862,1.3333333333333333,1.3333333333333333,94287.33,94287.33
06033,2015,Payment Months (Type 3),1,185337,1.3333333333333333,1.3333333333333333,61779,61779
06033,2015,All Issues (Census),1,185337,1.3333333333333333,1.3333333333333333,61779,61779
06033,2016,Payment Months (Type 3),1,151650,1.3333333333333333,1.3333333333333333,50550,50550
06033,2016,All Issues (Census),1,151650,1.3333333333333333,1.3333333333333333,50550,50550
06033,2021,Payment Months (Type 3),1,153667,1.6666666666666667,1.6666666666666667,102444.67,102444.67
06033,2021,All Issues (Census),1,153667,1.6666666666666667,1.6666666666666667,102444.67,102444.67
06033,2022,Payment Months (Type 3),1,194488.84,1.3333333333333333,1.3333333333333333,64829.61,64829.61
06033,2022,All Issues (Census),1,194488.84,1.3333333333333333,1.3333333333333333,64829.61,64829.61
06035,2014,Payment Months (Type 3),1,3475585,1.3333333333333333,1.3333333333333333,1158528.33,1158528.33
06035,2014,All Issues (Census),1,3475585,1.3333333333333333,1.3333333333333333,1158528.33,1158528.33
06035,2015,Payment Months (Type 3),1,2427664,1.6666666666666667,1.6666666666666667,1618442.67,1618442.67
06035,2015,All Issues (Census),1,2427664,1.6666666666666667,1.6666666666666667,1618442.67,1618442.67
06035,2016,Payment Months (Type 3),1,1925419,1.3333333333333333,1.3333333333333333,641806.33,641806.33
06035,2016,All Issues (Census),1,1925419,1.3333333333333333,1.3333333333333333,641806.33,641806.33
06035,2021,Payment Months (Type 3),1,2914376,1.3333333333333333,1.3333333333333333,971458.67,971458.67
06035,2021,All Issues (Census),1,2914376,1.3333333333333333,1.3333333333333333,971458.67,971458.67
06037,2014,Payment Months (Type 3),1,56946,1.6666666666666667,1.6666666666666667,37964,37964
06037,2014,All Issues (Census),1,56946,1.6666666666666667,1.6666666666666667,37964,37964
06037,2015,Payment Months (Type 3),1,37294,1.6666666666666667,1.6666666666666667,24862.67,24862.67
06037,2015,All Issues (Census),1,37294,1.6666666666666667,1.6666666666666667,24862.67,24862.67
06037,2016,Payment Months (Type 3),1,62792,1.6666666666666667,1.6666666666666667,41861.33,41861.33
06037,2016,All Issues (Census),1,62792,1.6666666666666667,1.6666666666666667,41861.33,41861.33
06037,2021,Payment Months (Type 3),1,170743,1.3333333333333333,1.3333333333333333,56914.33,56914.33
06037,2021,All Issues (Census),1,170743,1.3333333333333333,1.3333333333333333,56914.33,56914.33
06037,2022,Payment Months (Type 3),1,77634,1.6666666666666667,1.6666666666666667,51756,51756
06037,2022,All Issues (Census),1,77634,1.6666666666666667,1.6666666666666667,51756,51756
06039,2014,Payment Months (Type 3),1,1498543,1.6666666666666667,1.6666666666666667,999028.67,999028.67
06039,2014,All Issues (Census),1,1498543,1.6666666666666667,1.6666666666666667,999028.67,999028.67
06039,2015,Payment Months (Type 3),1,891922,1.6666666666666667,1.6666666666666667,594614.67,594614.67
06039,2015,All Issues (Census),1,891922,1.6666666666666667,1.6666666666666667,594614.67,594614.67
06039,2016,Payment Months (Type 3),1,692616,1.6666666666666667,1.6666666666666667,461744,461744
06039,2016,All Issues (Census),1,692616,1.6666666666666667,1.6666666666666667,461744,461744
06039,2021,Payment Months (Type 3),1,1124010.3,1.3333333333333333,1.3333333333333333,374670.1,374670.1
06039,2021,All Issues (Census),1,1124010.3,1.3333333333333333,1.3333333333333333,374670.1,374670.1
06039,2022,Payment Months (Type 3),1,1544048.95,1.6666666666666667,1.6666666666666667,1029365.97,1029365.97
06039,2022,All Issues (Census),1,1544048.95,1.6666666666666667,1.6666666666666667,1029365.97,1029365.97
06041,2014,Payment Months (Type 3),1,1038985.76,1.6666666666666667,1.6666666666666667,692657.17,692657.17
06041,2014,All Issues (Census),1,1038985.76,1.6666666666666667,1.6666666666666667,692657.17,692657.17
06041,2021,Payment Months (Type 3),1,1453964.64,1.6666666666666667,1.6666666666666667,969309.76,969309.76
06041,2021,All Issues (Census),1,1453964.64,1.6666666666666667,1.6666666666666667,969309.76,969309.76
06043,2014,Payment Months (Type 3),1,1850782,1.6666666666666667,1.6666666666666667,1233854.67,1233854.67
06043,2014,All Issues (Census),1,1850782,1.6666666666666667,1.6666666666666667,1233854.67,1233854.67
06043,2015,Payment Months (Type 3),1,1412616,1.6666666666666667,1.6666666666666667,941744,941744
06043,2015,All Issues (Census),1,1412616,1.6666666666666667,1.6666666666666667,941744,941744
06043,2016,Payment Months (Type 3),1,946507,1.6666666666666667,1.6666666666666667,631004.67,631004.67
06043,2016,All Issues (Census),1,946507,1.6666666666666667,1.6666666666666667,631004.67,631004.67
06043,2021,Payment Months (Type 3),1,1161772,1.3333333333333333,1.3333333333333333,387257.33,387257.33
06043,2021,All Issues (Census),1,1161772,1.3333333333333333,1.3333333333333333,387257.33,387257.33
06043,2022,Payment Months (Type 3),1,1835306,1.6666666666666667,1.6666666666666667,1223537.33,1223537.33
06043,2022,All Issues (Census),1,1835306,1.6666666666666667,1.6666666666666667,1223537.33,1223537.33
06045,2008,Threshold (Type 2),2,158346.21,2,2,158346.21,158346.21
06045,2008,All Issues (Census),2,158346.21,2,2,158346.21,158346.21
06045,2014,Payment Months (Type 3),1,1616634,1.3333333333333333,1.3333333333333333,538878,538878
06045,2014,All Issues (Census),1,1616634,1.3333333333333333,1.3333333333333333,538878,538878
06045,2021,Payment Months (Type 3),1,676946,1.6666666666666667,1.6666666666666667,451297.33,451297.33
06045,2021,All Issues (Census),1,676946,1.6666666666666667,1.6666666666666667,451297.33,451297.33
06045,2022,Payment Months (Type 3),1,762462.94,1.3333333333333333,1.3333333333333333,254154.31,254154.31
06045,2022,All Issues (Census),1,762462.94,1.3333333333333333,1.3333333333333333,254154.31,254154.31
06047,2014,Payment Months (Type 3),1,2682026,1.6666666666666667,1.6666666666666667,1788017.33,1788017.33
06047,2014,All Issues (Census),1,2682026,1.6666666666666667,1.6666666666666667,1788017.33,1788017.33
06047,2015,Payment Months (Type 3),1,1970938,1.6666666666666667,1.6666666666666667,1313958.67,1313958.67
06047,2015,All Issues (Census),1,1970938,1.6666666666666667,1.6666666666666667,1313958.67,1313958.67
06047,2016,Payment Months (Type 3),1,1732180,1.3333333333333333,1.3333333333333333,577393.33,577393.33
06047,2016,All Issues (Census),1,1732180,1.3333333333333333,1.3333333333333333,577393.33,577393.33
06047,2021,Payment Months (Type 3),1,1817563,1.3333333333333333,1.3333333333333333,605854.33,605854.33
06047,2021,All Issues (Census),1,1817563,1.3333333333333333,1.3333333333333333,605854.33,605854.33
06047,2022,Payment Months (Type 3),1,2262320.27,1.6666666666666667,1.6666666666666667,1508213.51,1508213.51
06047,2022,All Issues (Census),1,2262320.27,1.6666666666666667,1.6666666666666667,1508213.51,1508213.51
06049,2014,Payment Months (Type 3),1,3708491,1.3333333333333333,1.3333333333333333,1236163.67,1236163.67
06049,2014,All Issues (Census),1,3708491,1.3333333333333333,1.3333333333333333,1236163.67,1236163.67
06049,2015,Payment Months (Type 3),1,3437521,1.6666666666666667,1.6666666666666667,2291680.67,2291680.67
06049,2015,All Issues (Census),1,3437521,1.6666666666666667,1.6666666666666667,2291680.67,2291680.67
06049,2021,Payment Months (Type 3),1,3305694.6,1.3333333333333333,1.3333333333333333,1101898.2,1101898.2
06049,2021,All Issues (Census),1,3305694.6,1.3333333333333333,1.3333333333333333,1101898.2,1101898.2
06049,2022,Payment Months (Type 3),1,3788487,1.3333333333333333,1.3333333333333333,1262829,1262829
06049,2022,All Issues (Census),1,3788487,1.3333333333333333,1.3333333333333333,1262829,1262829
06051,2014,Payment Months (Type 3),1,908206,1.6666666666666667,1.6666666666666667,605470.67,605470.67
06051,2014,All Issues (Census),1,908206,1.6666666666666667,1.6666666666666667,605470.67,605470.67
06051,2015,Payment Months (Type 3),1,797167,1.6666666666666667,1.6666666666666667,531444.67,531444.67
06051,2015,All Issues (Census),1,797167,1.6666666666666667,1.6666666666666667,531444.67,531444.67
06051,2016,Payment Months (Type 3),1,688733,1.6666666666666667,1.6666666666666667,459155.33,459155.33
06051,2016,All Issues (Census),1,688733,1.6666666666666667,1.6666666666666667,459155.33,459155.33
06051,2021,Payment Months (Type 3),1,913919,1.6666666666666667,1.6666666666666667,609279.33,609279.33
06051,2021,All Issues (Census),1,913919,1.6666666666666667,1.6666666666666667,609279.33,609279.33
06051,2022,Payment Months (Type 3),1,1054707,1.3333333333333333,1.3333333333333333,351569,351569
06051,2022,All Issues (Census),1,1054707,1.3333333333333333,1.3333333333333333,351569,351569
06053,2014,Payment Months (Type 3),1,1996310,1.6666666666666667,1.6666666666666667,1330873.33,1330873.33
06053,2014,All Issues (Census),1,1996310,1.6666666666666667,1.6666666666666667,1330873.33,1330873.33
06053,2015,Payment Months (Type 3),1,1218737,1.6666666666666667,1.6666666666666667,812491.33,812491.33
06053,2015,All Issues (Census),1,1218737,1.6666666666666667,1.6666666666666667,812491.33,812491.33
06053,2016,Payment Months (Type 3),1,844795,1.6666666666666667,1.6666666666666667,563196.67,563196.67
06053,2016,All Issues (Census),1,844795,1.6666666666666667,1.6666666666666667,563196.67,563196.67
06053,2021,Payment Months (Type 3),1,1275411.25,1.3333333333333333,1.3333333333333333,425137.08,425137.08
06053,2021,All Issues (Census),1,1275411.25,1.3333333333333333,1.3333333333333333,425137.08,425137.08
06053,2022,Payment Months (Type 3),1,1858764,1.6666666666666667,1.6666666666666667,1239176,1239176
06053,2022,All Issues (Census),1,1858764,1.6666666666666667,1.6666666666666667,1239176,1239176
06055,2014,Payment Months (Type 3),1,435492,1.3333333333333333,1.3333333333333333,145164,145164
06055,2014,All Issues (Census),1,435492,1.3333333333333333,1.3333333333333333,145164,145164
06055,2015,Payment Months (Type 3),1,329938,1.6666666666666667,1.6666666666666667,219958.67,219958.67
06055,2015,All Issues (Census),1,329938,1.6666666666666667,1.6666666666666667,219958.67,219958.67
06055,2021,Payment Months (Type 3),1,115285,1.6666666666666667,1.6666666666666667,76856.67,76856.67
06055,2021,All Issues (Census),1,115285,1.6666666666666667,1.6666666666666667,76856.67,76856.67
06055,2022,Payment Months (Type 3),1,178248,1.3333333333333333,1.3333333333333333,59416,59416
06055,2022,All Issues (Census),1,178248,1.3333333333333333,1.3333333333333333,59416,59416
06057,2014,Payment Months (Type 3),1,130858,1.3333333333333333,1.3333333333333333,43619.33,43619.33
06057,2014,All Issues (Census),1,130858,1.3333333333333333,1.3333333333333333,43619.33,43619.33
06057,2015,Payment Months (Type 3),1,57525,1.6666666666666667,1.6666666666666667,38350,38350
06057,2015,All Issues (Census),1,57525,1.6666666666666667,1.6666666666666667,38350,38350
06057,2016,Payment Months (Type 3),1,69364,1.3333333333333333,1.3333333333333333,23121.33,23121.33
06057,2016,All Issues (Census),1,69364,1.3333333333333333,1.3333333333333333,23121.33,23121.33
06057,2021,Payment Months (Type 3),1,80770,1.6666666666666667,1.6666666666666667,53846.67,53846.67
06057,2021,All Issues (Census),1,80770,1.6666666666666667,1.6666666666666667,53846.67,53846.67
